,JPM,JPM_vol,JPM_high,JPM_low,MSFT,MSFT_vol,MSFT_high,MSFT_low,NVDA,NVDA_vol,NVDA_high,NVDA_low,AVGO,AVGO_vol,AVGO_high,AVGO_low,LLY,LLY_vol,LLY_high,LLY_low,COST,COST_vol,COST_high,COST_low,MA,MA_vol,MA_high,MA_low,XOM,XOM_vol,XOM_high,XOM_low,UNH,UNH_vol,UNH_high,UNH_low,AMZN,AMZN_vol,AMZN_high,AMZN_low,CAT,CAT_vol,CAT_high,CAT_low,ADBE,ADBE_vol,ADBE_high,ADBE_low,^VIX,^VIX_vol,^VIX_high,^VIX_low,^TNX,^TNX_vol,^TNX_high,^TNX_low,^GSPC,^GSPC_vol,^GSPC_high,^GSPC_low,GLD,GLD_vol,GLD_high,GLD_low,TLT,TLT_vol,TLT_high,TLT_low,DX-Y.NYB,DX-Y.NYB_vol,DX-Y.NYB_high,DX-Y.NYB_low,XLV,XLV_vol,XLV_high,XLV_low,XLF,XLF_vol,XLF_high,XLF_low,XLI,XLI_vol,XLI_high,XLI_low,XLK,XLK_vol,XLK_high,XLK_low,XLE,XLE_vol,XLE_high,XLE_low,XLY,XLY_vol,XLY_high,XLY_low,XLP,XLP_vol,XLP_high,XLP_low
Ticker,JPM,JPM,JPM,JPM,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,AVGO,AVGO,AVGO,AVGO,LLY,LLY,LLY,LLY,COST,COST,COST,COST,MA,MA,MA,MA,XOM,XOM,XOM,XOM,UNH,UNH,UNH,UNH,AMZN,AMZN,AMZN,AMZN,CAT,CAT,CAT,CAT,ADBE,ADBE,ADBE,ADBE,^VIX,^VIX,^VIX,^VIX,^TNX,^TNX,^TNX,^TNX,^GSPC,^GSPC,^GSPC,^GSPC,GLD,GLD,GLD,GLD,TLT,TLT,TLT,TLT,DX-Y.NYB,DX-Y.NYB,DX-Y.NYB,DX-Y.NYB,XLV,XLV,XLV,XLV,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLK,XLK,XLK,XLK,XLE,XLE,XLE,XLE,XLY,XLY,XLY,XLY,XLP,XLP,XLP,XLP
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27,41.786659240722656,11238900.0,42.04110298624807,41.67761429823914,31.305971145629883,26002100.0,31.439187922482578,31.21438719215618,0.3701338469982147,181272000.0,0.3713126160480405,0.3661260097455503,3.318382978439331,19086000.0,3.328783058824552,3.248553664866466,40.137542724609375,3287300.0,40.36867703747834,40.0100208692956,100.05294036865234,873400.0,100.45992086348372,99.90930055213767,70.77725982666016,2596000.0,71.15701940880436,70.37701991400183,57.940406799316406,8828100.0,58.3233787410509,57.74274249344702,61.89144515991211,3640600.0,62.365868298209776,61.65839608848321,19.335500717163086,45394000.0,19.350000381469727,19.13050079345703,62.4027214050293,3053600.0,62.59434584370624,62.152140358484516,56.90999984741211,2134000.0,57.029998779296875,56.68000030517578,12.979999542236328,0.0,12.979999542236328,12.4399995803833,2.7360000610351562,0.0,2.7699999809265137,2.7100000381469727,1807.22998046875,2613590000.0,1808.27001953125,1802.77001953125,119.45999908447266,6144600.0,120.69000244140625,119.25,76.38717651367188,6063000.0,76.59200620676532,76.05066979199114,80.73999786376953,0.0,80.79000091552734,80.4800033569336,45.708187103271484,4449500.0,45.93966180721194,45.61724971140736,14.052244186401367,19686029.0,14.071798742687317,14.013138134489397,40.75735855102539,3774500.0,40.82187196172952,40.65252079777634,29.701889038085938,6605400.0,29.719083000179292,29.529952696565324,55.53940200805664,9319300.0,56.02029037315988,55.21880976465447,57.199832916259766,3108800.0,57.3307462836324,56.92055417317901,31.558908462524414,3257000.0,31.639488282804795,31.470998631195116
2013-11-29,41.597652435302734,7128800.0,42.05564625256596,41.583112552869125,31.74724578857422,22090400.0,31.880462529713366,31.489136963056897,0.3677762746810913,116964000.0,0.371076844828182,0.36541873662062824,3.3228378295898438,11401000.0,3.3495808237050726,3.3176377931167185,40.025962829589844,2142800.0,40.46431903197506,39.93031915461198,100.09285736083984,725400.0,100.57165479000996,99.86143728428904,70.8154067993164,2388000.0,71.20540645997042,70.70557004425284,57.74274444580078,6770500.0,58.199842284949646,57.63155797544685,61.9913215637207,2025600.0,62.36586377993796,61.78324114357546,19.680999755859375,48120000.0,19.704999923706055,19.430999755859375,62.35110855102539,2284400.0,62.77857613707915,62.299518023256546,56.779998779296875,965200.0,57.150001525878906,56.619998931884766,13.699999809265137,0.0,13.779999732971191,12.930000305175781,2.740999937057495,0.0,2.7679998874664307,2.7360000610351562,1805.81005859375,1598300000.0,1813.550048828125,1803.97998046875,120.69999694824219,2364700.0,121.05000305175781,120.62000274658203,76.40910339355469,5084400.0,76.5188351545403,76.04333457772879,80.68000030517578,0.0,80.68000030517578,80.48999786376953,45.68339920043945,2837700.0,45.85700843980656,45.5841961733778,14.000103950500488,14792804.0,14.1043882946192,13.993586274638698,40.64445495605469,6964900.0,40.95089901919704,40.59606759414606,29.822256088256836,4233000.0,29.908225935031542,29.74488486586677,55.42395782470703,4976700.0,55.904845922745984,55.27007011120494,57.25218963623047,3499000.0,57.47910567213807,57.15618695405917,31.50762367248535,2642100.0,31.698092163117458,31.470995976445046
2013-12-02,41.423179626464844,12465300.0,41.982952661400766,41.36502286570745,32.01367950439453,42950400.0,32.28843764543819,31.68896389400763,0.3713126480579376,373872000.0,0.37390592332867123,0.3656545392685605,3.3428971767425537,24454000.0,3.432783828638321,3.3384399493349974,40.04189682006836,3588300.0,40.2411498827789,39.74700009819724,98.70433044433594,1444900.0,100.30032573087648,98.51280662641909,70.37886810302734,4185000.0,71.08906107602192,70.18154256766417,57.767459869384766,9310500.0,58.088667386702646,57.39683979860173,61.724998474121094,4276000.0,61.96636625001292,61.2921875067642,19.614999771118164,94280000.0,19.950000762939453,19.454999923706055,62.093170166015625,4834700.0,62.71225664135655,61.93102686353669,56.7599983215332,1950800.0,57.029998779296875,56.61000061035156,14.229999542236328,0.0,14.3100004196167,13.779999732971191,2.8010001182556152,0.0,2.809999942779541,2.7679998874664307,1800.9000244140625,3095430000.0,1810.02001953125,1798.5999755859375,117.58000183105469,10297100.0,119.29000091552734,117.5,75.81478118896484,7527800.0,76.24033728236844,75.734072081671,80.91000366210938,0.0,80.95999908447266,80.5,45.699928283691406,4724400.0,45.80740005686182,45.551122183488374,13.9935884475708,37823829.0,14.097871277552517,13.954482386327658,40.475101470947266,6976700.0,40.70896910999499,40.37832982166779,29.727685928344727,4941600.0,29.9082176373638,29.658910070005977,55.46246337890625,9619400.0,55.84075991398079,55.148284320235035,56.98163986206055,4157900.0,57.38310259449657,56.86818517415353,31.339141845703125,5041700.0,31.529610383805462,31.265886435365164
2013-12-03,41.3359375,20426800.0,41.5976498209588,40.81251285808239,31.897117614746094,52109800.0,32.046986857739256,31.705618732285476,0.3710768520832062,290560000.0,0.3762634302968151,0.3687193139766502,3.3265538215637207,16189000.0,3.340668314183556,3.3139249531482617,39.67527389526367,5035800.0,40.08175189723841,39.571664478601036,98.80809020996094,1767900.0,98.92779110107064,98.12979327799286,70.19084167480469,4184000.0,70.28950087665615,69.55324601956586,58.30487060546875,12599500.0,58.360466216237604,57.58833899165762,61.3670768737793,5162400.0,61.70832544168934,60.692892032110464,19.232999801635742,74058000.0,19.547500610351562,19.155000686645508,61.81309127807617,3924300.0,61.872047862397224,61.37088034652203,56.400001525878906,4129500.0,57.060001373291016,56.38999938964844,14.550000190734863,0.0,15.039999961853027,14.430000305175781,2.7750000953674316,0.0,2.7839999198913574,2.759000062942505,1795.1500244140625,3475680000.0,1800.0999755859375,1787.8499755859375,117.95999908447266,7004800.0,118.30999755859375,117.2300033569336,76.09363555908203,5076900.0,76.27706443824223,75.91020667992183,80.62000274658203,0.0,80.98999786376953,80.5,45.30310821533203,4402300.0,45.61725474362475,45.20390521035784,13.850196838378906,34143508.0,13.954481189748702,13.778502398914183,40.12834167480469,8976000.0,40.410596737232794,39.98318570788694,29.796459197998047,5727900.0,29.830847127964585,29.62452282757885,55.59709548950195,10845100.0,55.77021800682501,55.21879906368599,56.44053268432617,4116100.0,56.77218072230125,56.213623315587924,31.492969512939453,6124800.0,31.507618353271248,31.302501054462823
2013-12-04,41.57583236694336,20287200.0,41.77938790444556,40.86339491868173,32.421653747558594,51983600.0,32.454958726463325,31.73891756069958,0.37626340985298157,493176000.0,0.37697067686733404,0.36919079591759585,3.3057539463043213,26443000.0,3.335468561453822,3.2998110941196517,39.747013092041016,4106300.0,39.87453497224999,39.47602871655175,98.12979888916016,1644000.0,99.31881400882794,97.64301970218894,69.638916015625,5091000.0,70.15829558083108,69.25635843191726,58.47780990600586,13074000.0,58.61988334896192,58.01453370152938,61.5341682434082,5548700.0,62.16914581770904,60.60676888302043,19.29800033569336,47106000.0,19.484500885009766,19.074499130249023,61.88679504394531,5246700.0,62.188966534675245,61.2529653340873,56.04999923706055,3663500.0,56.43000030517578,55.41999816894531,14.699999809265137,0.0,15.710000038146973,14.220000267028809,2.8410000801086426,0.0,2.8519999980926514,2.8239998817443848,1792.81005859375,3610540000.0,1799.800048828125,1779.0899658203125,119.95999908447266,9110700.0,120.76000213623047,118.16000366210938,75.36726379394531,8502700.0,75.60939127406621,75.1177975907829,80.62999725341797,0.0,80.91000366210938,80.54000091552734,45.14604568481445,3474900.0,45.4519235184623,44.78229600345314,13.88278579711914,53872745.0,13.947962562978558,13.765466088241926,39.96704864501953,6776400.0,40.257363597507016,39.62028023020679,29.822256088256836,6573900.0,29.934015249356786,29.624530359796513,55.417564392089844,10034300.0,55.712508610463736,54.97514561860477,56.309627532958984,5417800.0,56.65872762760812,55.89944207966652,31.419710159301758,8093100.0,31.50029275066982,31.17063796530662
2013-12-05,40.579891204833984,21324900.0,41.24871206847704,40.52900299243935,31.63899040222168,116305000.0,32.37168370085438,30.956254547633044,0.3701338469982147,271812000.0,0.3769706962455758,0.36966231689502765,3.5352988243103027,45947000.0,3.541984841539451,3.347353905877241,39.8187370300293,3716500.0,39.994080723263785,39.635424550902734,96.517822265625,3329000.0,97.63502029667752,96.1587257251836,69.94884490966797,3597000.0,70.26530998785931,69.53091557698426,58.14426803588867,10586000.0,58.465475607119934,58.01455122497666,60.78224182128906,4104700.0,61.55925217789479,60.60678869229021,19.22450065612793,38130000.0,19.332500457763672,19.068500518798828,62.211082458496094,5291900.0,62.336372941225896,61.687799858020334,55.040000915527344,7792700.0,55.75,54.470001220703125,15.079999923706055,0.0,15.380000114440918,14.699999809265137,2.861999988555908,0.0,2.872999906539917,2.8410000801086426,1785.030029296875,3336880000.0,1792.8199462890625,1783.3800048828125,118.30000305175781,10254700.0,119.23999786376953,117.41000366210938,75.15449523925781,7445700.0,75.46265447282664,75.0004156224734,80.2699966430664,0.0,80.83000183105469,80.2300033569336,45.06337356567383,3612800.0,45.311385857152175,44.95590493654765,13.752429962158203,45227309.0,13.85671431200256,13.73939460971893,39.9831657409668,6939600.0,40.168645964402806,39.886391042928054,29.727685928344727,4268700.0,29.899619015364745,29.684699377176297,55.23162841796875,10071100.0,55.51375114282298,55.1226282349475,56.370704650878906,4089200.0,56.5190766463969,56.13506597792706,31.134023666381836,6060000.0,31.346468263259503,31.09006874459224
2013-12-06,40.754356384277344,18661200.0,41.263238374961,40.434484535048924,31.938739776611328,36457300.0,32.09693364000595,31.63067670531141,0.3647114932537079,281000000.0,0.3746131473665122,0.3637684611785402,3.4884986877441406,27552000.0,3.5887854100412,3.4877558756124736,40.35274124145508,3854200.0,40.392591255928906,40.04987565880378,97.40361022949219,1734800.0,97.47543319790036,96.57369178085621,70.59757995605469,3310000.0,70.70740957710073,70.06237892024994,59.08315658569336,12063400.0,59.120217172129365,58.42838971162683,61.40885925292969,3886000.0,61.5926691032376,60.85742970200598,19.34749984741211,39694000.0,19.417499542236328,19.191499710083008,63.01441192626953,5759300.0,63.07337412904071,62.59431607167887,55.599998474121094,3334300.0,56.099998474121094,55.54999923706055,13.789999961853027,0.0,14.09000015258789,13.619999885559082,2.882999897003174,0.0,2.931999921798706,2.8410000801086426,1805.0899658203125,3150030000.0,1806.0400390625,1788.3599853515625,118.55000305175781,7909500.0,119.26000213623047,118.01000213623047,75.51403045654297,7352000.0,75.56539033976243,75.10315139078723,80.2699966430664,0.0,80.61000061035156,80.22000122070312,45.650333404541016,4846500.0,45.666867767905224,45.319652444471586,13.941445350646973,37371314.0,13.980551407172257,13.850196355091162,40.596065521240234,8399500.0,40.61219464105286,40.3621978984297,29.934005737304688,4398300.0,30.002781592869724,29.839440575609405,55.40473556518555,11673000.0,55.80867989747495,55.231613071455946,56.84199523925781,3923100.0,56.93799791749516,56.47544319064041,31.558908462524414,7108600.0,31.59553616165446,31.324485040160603
2013-12-09,41.08150100708008,12714000.0,41.09604089117431,40.7761717606992,32.23014450073242,30286000.0,32.36336119730051,31.94705862350815,0.3585818111896515,385220000.0,0.3658901888636749,0.3578745443011872,3.518955707550049,20719000.0,3.5315845750205814,3.45804086901539,40.48027038574219,3804800.0,40.6874923224578,40.2411672155744,97.08441925048828,2192500.0,98.02605084838154,96.86097474320616,70.6339340209961,4348000.0,71.34319699292853,70.5538874415071,59.20051956176758,15516700.0,59.45377948191123,59.052272496118924,61.592655181884766,3988600.0,62.08559387418727,61.350361013453714,19.24449920654297,55236000.0,19.410499572753906,19.12849998474121,63.44927215576172,6023400.0,63.77355878419194,63.0586572385785,55.439998626708984,3397700.0,56.04999923706055,55.2400016784668,13.489999771118164,0.0,14.069999694824219,13.489999771118164,2.8570001125335693,0.0,2.8570001125335693,2.8350000381469727,1808.3699951171875,3129500000.0,1811.52001953125,1806.2099609375,119.72000122070312,5510400.0,119.91999816894531,118.94999694824219,75.69003295898438,5678800.0,75.7413927788785,75.4479056947118,80.12999725341797,0.0,80.33000183105469,80.12000274658203,45.74127197265625,3896200.0,45.873543729277685,45.683400122627404,14.000103950500488,27234152.0,14.032692329809432,13.974033247053333,40.7009162902832,5566600.0,40.75736668953972,40.612207641075514,30.028564453125,3998600.0,30.114530974714594,29.959788612323255,55.481689453125,13072100.0,55.69328149481956,55.231627909976574,56.79837417602539,5283900.0,57.07765293895509,56.71982348660685,31.668787002563477,5513100.0,31.778672878654625,31.610183251291733
